,Rate_Grow_Fb,Rate_Grow_Fd,Rate_Grow_Fg,Rate_Mortality_Fb,Rate_Mortality_Fd,Rate_Mortality_Fg,Rate_Excretion_Fb,Rate_Excretion_Fd,Rate_Excretion_Fg,Rate_Settling_Fb,Rate_Settling_Fd,Rate_Settling_Fg,Rate_Predation_Fb,Rate_Predation_Fd,Rate_Predation_Fg,Rate_Photosynthesis_Fb,Rate_Photosynthesis_Fd,Rate_Photosynthesis_Fg,Rate_Respiration_Fb,Rate_Respiration_Fd,Rate_Respiration_Fg,Rate_Deposition_DO,HSC_N_Grow_Fb,HSC_N_Grow_Fd,HSC_N_Grow_Fg,HSC_P_Grow_Fb,HSC_P_Grow_Fd,HSC_P_Grow_Fg,HSC_C_Predation_Fb,HSC_C_Predation_Fd,HSC_C_Predation_Fg,Opt_T_Grow_Fb,Opt_T_Grow_Fd,Opt_T_Grow_Fg,Opt_T_Mortality_Fb,Opt_T_Mortality_Fd,Opt_T_Mortality_Fg,Opt_T_Excretion_Fb,Opt_T_Excretion_Fd,Opt_T_Excretion_Fg,Opt_T_Predation_Fb,Opt_T_Predation_Fd,Opt_T_Predation_Fg,Opt_SR_Grow_Fb,Opt_SR_Grow_Fd,Opt_SR_Grow_Fg,Ratio_ON2N_Fb,Ratio_NH32N_Fb,Ratio_NOx2N_Fb,Ratio_OP2P_Fb,Ratio_PO42P_Fb,Ratio_ON2N_Fd,Ratio_NH32N_Fd,Ratio_NOx2N_Fd,Ratio_OP2P_Fd,Ratio_PO42P_Fd,Ratio_ON2N_Fg,Ratio_NH32N_Fg,Ratio_NOx2N_Fg,Ratio_OP2P_Fg,Ratio_PO42P_Fg,Ratio_N2C_Fd,Ratio_N2C_Fb,Ratio_N2C_Fg,Ratio_P2C_Fd,Ratio_P2C_Fb,Ratio_P2C_Fg,Ratio_Chla2C_Fd,Ratio_Chla2C_Fb,Ratio_Chla2C_Fg,Ratio_DW2C_Fd,Ratio_DW2C_Fb,Ratio_DW2C_Fg,Ratio_WW2C_Fd,Ratio_WW2C_Fb,Ratio_WW2C_Fg,Rate_Mineralization_ON,Rate_Mineralization_OP,Rate_Nitrification_NH3,Rate_Denitrification_NOx,Rate_Anammox_NH3,Rate_Deposition_NH3,Rate_Deposition_NOx,Rate_Settling_ON,Rate_Settling_OP,Rate_Resuspension_ON,Rate_Resuspension_OP,Rate_Adsorption_NH3,Rate_Adsorption_NOx,Rate_Adsorption_PO4,Rate_Releasing_NH3,Rate_Releasing_NOx,Rate_Releasing_PO4,HSC_N_Nitrification_NH3,HSC_N_Denitrification_NOx,HSC_O_Nitrification_NH3,HSC_O_Denitrification_NOx,Opt_T_Mineralization_ON,Opt_T_Mineralization_OP,Opt_T_Resuspension_ON,Opt_T_Resuspension_OP,Opt_T_Nitrification_NH3,Opt_T_Denitrification_NOx,Rate_Adjust,Ratio_Tolerance
L32,0.001582825191014178,0.0015533386940445818,0.0008967943615723967,0.00013870086021994504,0.0007521642284681505,0.000345963015545055,0.0019900893329211776,0.0014445665119324322,0.001895863833345883,0.00016550687070503433,0.00042506488308002047,0.0005820494646569176,0.00025139971932020553,0.0005434019391982184,0.0002654984432489378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.246666142810471e-07,0.0002674994934860961,3.387771269241728e-05,0.0008121299478600002,0.0011572529353492808,0.0005559203134269865,7.359733350678066e-05,0.001488746165906322,0.0016831569851931776,0.0005136666908441092,0.00010303215519429474,0.000274994701550548,3.314738901256984e-05,8.167329785024055e-05,4.225899404367127e-05,5.873255574893887e-05,4.2784707753575306e-05,0.00010052504446458837,5.0759358061849355e-05,0.00010795666448989729,4.2293365945068115e-05,0.00012230173049506858,1.7634334412712092e-05,6.502653957205428e-05,0.00012321624362773975,0.0003196484299822604,1.3582226928493188e-05,0.0003129515324989724,0.00038204091151417864,0.0003735590303363015,0.00016112380985163686,4.456768345808217e-05,0.00047260523144424606,0.00013436170124486407,0.00026828263261171345,4.314081212261877e-07,2.9829775241095828e-05,0.00030977212142804886,4.8085949035479236e-05,0.00011673914923253411,0.00034555769872972666,0.00011198996501663046,0.0005040904079109656,0.00020441867676308198,0.0003200823528146918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012031235994443834,0.0021138804350989936,1.2457249131370059e-05,4.676126817125336e-05,6.300053300938362e-05,0.00011724186577356166,8.052095212508256e-05,0.0005978361574892466,0.001228824208916774,0.0009930331660468156,0.004524621770659069,0.000139786592163082,0.0002658412691599309,0.0075513661037919875,0.0008011028798776026,0.0006960423148917123,0.0036089870620454796,7.383674848561683e-06,9.998362509328614e-06,4.891211069171694e-07,5.173747487465983e-06,0.0002696239541214646,0.0005147814539829446,0.00030485406622506186,0.0017222212266398633,2.068172879280509e-06,2.7705873893832507e-06,0.0,0.0
L34,0.0003628659448645688,0.0005661315241752782,0.0008762984690590536,6.418493580963648e-05,0.0006071760544405683,0.0003415214664442811,0.0013864113754397103,0.0006875178029102468,0.0012553723135165886,5.423186165695903e-05,0.00034149761015206197,0.0004404680354641451,8.362005156671908e-05,0.00010051252768968413,9.278645749841098e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3009853654079195e-07,0.00045419891712215817,2.6013801708698732e-06,0.00024341197441259555,0.0006234135347672673,0.001195540384417849,1.8421183969171313e-05,0.0010108895473429642,0.001439268118458904,0.0009743914418430411,7.548558785833799e-05,4.492076487809579e-05,1.8144678602157798e-05,5.6837130038814384e-05,4.55665483054912e-05,3.649119218385612e-05,2.076191535519856e-05,9.031265781439743e-05,7.11586605213709e-06,8.268119690687609e-05,3.625295059871932e-05,3.557181036133499e-05,2.765682506087082e-05,0.00010821724913227399,2.599938482568406e-06,9.446394728034154e-06,3.064592438322157e-06,5.1916646761130175e-05,6.938207469285652e-05,0.0004095796948983091,7.190442753421193e-05,2.1770611206780764e-05,7.848084908153423e-05,9.631329546903951e-06,0.0003020996431471229,6.099526081155931e-11,4.9348112749109625e-05,0.00037437466836902,1.8287893548288122e-05,7.70926018773292e-05,0.00022723263863054779,0.0001358015880849654,0.00022582971520588536,5.683665574475412e-05,0.00023663644545361662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009073362748863905,0.0016786257063260545,6.229038817808462e-08,3.1171348481299484e-06,1.8087722490514008e-05,9.813636356477996e-05,8.08426908996978e-05,0.0005671350271695206,0.00053911406630513,0.0008280152866882195,0.002555915438397493,8.459927680202026e-05,0.0002800522851905335,0.005006774841050303,0.0007396325799579447,0.00048408707521181504,0.0022902991238243626,1.8996980868076072e-06,3.2199215817331436e-06,1.4929763835459734e-08,9.361604254110202e-07,0.00030706643564827444,0.0002546002009115963,0.00012667426104885643,0.0010789834401127394,2.6885032921225354e-07,5.274696297897857e-08,0.0,0.0
L37,0.00044076796980131494,0.0006022282958569111,0.0007715270377638285,5.3820318081061615e-05,0.0006103159522069109,0.000306292938020939,0.0013089970162985759,0.000666682157159445,0.0011154798673306235,5.0995433395109394e-05,0.0003277389369198699,0.0003915677027739038,6.414440213486328e-05,7.17672133834104e-05,0.00010390679158158895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6476864195177154e-07,0.0005731575742624314,2.965399510397199e-06,0.000285824136316541,0.0004904238400062537,0.0010901417139443012,1.534676636198716e-06,0.0010446264527627883,0.0015599985765043143,0.0009373578916019379,5.482800748824681e-05,5.595728507126685e-05,1.906860094144522e-05,5.5812808306253406e-05,4.5515685261410916e-05,3.873628984481513e-05,2.034090592374655e-05,8.961067881308211e-05,1.0684084715054783e-05,9.21862998674379e-05,3.79980530376165e-05,4.088801314960266e-05,1.856068803546632e-05,0.00014787226323468514,2.263245302362157e-06,8.38892159923904e-06,8.003893280137242e-07,7.393144333602751e-05,0.00011204360203726054,0.00043936029790736286,7.47527696109254e-05,2.4949801537500006e-05,7.639390874393783e-05,3.0131874553764004e-06,0.00046494753716671216,6.128079989380618e-07,5.0231391238972684e-05,0.0003152396358841436,8.364748025958374e-06,8.656626558924661e-05,0.00024039985479626713,0.0001370337257918837,0.00028733897448117077,7.97293962087532e-05,0.0002494377182747058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012049637107836987,0.0017636502354387326,1.2033680753409534e-07,3.0630504084249963e-06,2.4197799199520218e-05,0.00013574154516308242,8.235770338263729e-05,0.0005500948512910278,0.0004975776231662466,0.0009399142265714384,0.0026590629494971027,0.00010888359344247923,0.000327554693970411,0.004917797618329911,0.000945715671314179,0.0006052924287620546,0.0025326248436285622,2.075357882874536e-07,9.797194185611331e-07,1.3373484241995308e-09,5.949613968491478e-07,0.0003073397987468839,0.0003453738345774861,0.00038823739322332255,0.0009264405707360958,1.5976046794191715e-08,3.452342198622595e-08,0.0,0.0
L38,0.0016165394304521919,0.001246947249672616,0.0008102244204326918,0.000123726294119362,0.0006905601968999993,0.00029105295434235653,0.0019984237297479236,0.001370457669351473,0.0015599720280231987,0.0001718344727716441,0.00039883332470549927,0.0005170960622350682,0.0002626619091916441,0.0005490987971511587,0.0001550733711803434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1036674109675762e-08,0.0002871105265234922,3.190763882178103e-05,0.0009083253537780824,0.0010390574895830138,0.0005234669053146572,8.591912816116427e-05,0.0013385192151241846,0.00124467641418752,0.0005303884185053015,5.434252590480841e-05,0.00020862611998931474,3.1638701731745944e-05,7.284827208776773e-05,3.693882377825347e-05,6.136175878296587e-05,3.9461646501555124e-05,7.08633822100682e-05,4.816176813503467e-05,0.00010185963651164375,2.775156941169849e-05,0.00010589966735743271,2.174732558262309e-05,0.00010894060463120523,0.0001090633689906158,0.00033234634342191847,9.42253715198647e-06,0.00036626505228565086,0.0003753094852358216,0.0003638225616351367,0.00014810394721300656,3.92897188543156e-05,0.0003739582473061648,0.00011270957701705472,0.00021397398199602687,3.416900333475751e-10,2.5198879341699023e-05,0.00024982140796428134,2.3662824220274068e-05,0.00013024295105753424,0.00036956811823438314,9.597724791760197e-05,0.00042568099727352727,0.00023657074533564994,0.000250434506745103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001074779854007671,0.0017158508964491299,9.131620522602256e-06,6.782576149130133e-05,5.128264586938314e-05,9.195557221910863e-05,8.234486756301361e-05,0.0005909961722679456,0.0009334815019049795,0.0009874232073182054,0.004388630076462494,0.00013307886486534377,0.00026088684845383534,0.006919034959105582,0.0007684730757976024,0.0006071418124534926,0.003507912823355549,9.056224605411417e-06,1.7606763767773792e-05,1.939260578218775e-06,8.21798173869918e-06,0.00029365646578181524,0.0004156565281989037,0.00030875247805191714,0.0017716597179493147,3.416523812260267e-06,8.365831223013928e-06,0.0,0.0
L39,0.0012101744867116441,0.0012758213926684927,0.0005132560069356161,0.00021318057255616482,0.0005122316915876718,0.0002668805238082193,0.0014598686477178084,0.0012244878834534244,0.001114351605838357,0.00011715616813150632,0.00021663811787054843,0.00026157786475479504,0.0003406274499308225,0.0003610039806924656,0.0001934176472753422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.762623287608327e-10,2.0828835710232432e-10,5.472739709327934e-11,0.0012022593139623286,0.0008804297022842464,0.0004894004407253418,0.00011520253471643838,0.0006062062279294521,0.00042693329278561693,0.0002718740538513704,6.508565404315022e-05,0.0001838323357664379,3.662657635479409e-05,3.721906216849387e-05,3.0197858379452298e-05,5.6482067654794336e-05,3.3990967397260536e-05,8.99401488472603e-05,3.1614315673972306e-05,4.086070379999955e-05,1.3768974715068916e-05,3.827815977945201e-05,4.1011439568493615e-05,0.00013353610854452029,2.7864657488937267e-10,1.0407453059588993e-05,2.334591493154581e-07,0.0004460030437150687,0.00035369543054999985,1.2132030821458434e-08,4.219239657524479e-08,3.4488123287652057e-07,0.00016330036712465775,0.00017756277064931488,1.888273972730156e-10,9.358150709426819e-11,4.450197657531211e-07,0.00016332343560000018,5.086735524041067e-05,6.30690756575421e-06,1.852875322602729e-05,1.9008904128493474e-10,0.0003370984152904111,0.0001684372315315068,0.00023684812791369874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0938686753425446e-06,0.0030887763848239723,8.50212326648607e-11,1.5903127315065663e-06,1.4738424618113492e-10,2.5653010273928458e-08,4.1585993835438655e-08,5.5692336597945366e-05,0.0006409100051794511,1.6776833141095403e-05,0.001798254705369863,1.005617445205202e-07,2.827608041095723e-06,0.005234873980154794,1.3272063698901125e-08,1.456139815069293e-07,0.00247272027686096,5.611826711952785e-09,1.3830821949962352e-10,2.1235274017721365e-10,3.062464315073984e-07,2.0328493130364681e-10,0.0006241090610034248,3.958972603196852e-09,0.0009311801010082194,6.097808153597909e-11,1.3283034241539509e-09,0.0,0.0
L41,0.0012306011810394866,0.0009678797361572994,0.0008617446546250217,8.067260397030879e-05,0.0004959719790731303,0.00025405751725078785,0.001715135116531642,0.0008832198873203014,0.0010478699879912404,0.00012070239074514994,0.00035970815696857456,0.0003991216071897338,0.0002050951406423222,0.00041273257057424005,9.834553349406163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45849691699984e-09,0.0001301013834533839,6.492342883146116e-07,0.0010964934880731989,0.0006735212599342604,0.00042064407552842446,4.658307942667824e-05,0.0011115106247595618,0.0011485039836568358,0.000524670627581486,3.46108034874498e-05,0.00028608901183051986,2.559967492479538e-05,6.493338544403365e-05,2.9242405614335077e-05,4.878276746586957e-05,3.0414494618219016e-05,6.219334619706183e-05,3.297152300034261e-05,8.519154078041051e-05,2.3456342096383485e-05,0.00011225689765658221,3.238602322841722e-05,0.00024399739000236995,3.0306310482842667e-05,0.00026957931094499907,1.7725165998287914e-05,0.00023891178844559605,0.00032634743919450037,0.00035323990002411024,0.00013845092630406175,4.30316982932676e-05,0.00010619562397245195,4.896585733785585e-05,9.991760220754143e-05,3.099461294634983e-10,2.458244236119835e-05,0.00016746544271060946,7.723440681760728e-06,9.90686796198081e-05,0.00029070293876938324,9.209483731795914e-05,0.00031691252608067103,0.00017115406543641797,0.00018562192832387653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008889579258421232,0.0014008816237206785,8.0072842570894e-06,3.5678452187527e-05,5.879983444874023e-05,7.323571549189726e-05,6.579992512900695e-05,0.0005877199206054449,0.0006596388769386514,0.0007589787392206847,0.003713317846846946,0.00010256516964544512,0.0002603374415393024,0.005470999623147349,0.0007423948890477124,0.0004929165946432396,0.002970988457182377,7.0719612386099175e-06,1.8344877849349157e-05,9.783364457477507e-07,7.946161090274068e-06,0.0002340041367263017,0.0003071498101348975,0.0001698992126813015,0.001717766675892802,2.9970501331229044e-06,1.0457677994176709e-06,0.0,0.0
L42,0.0011917762577595206,0.0010212164598933694,0.0008569535962830622,0.00010100349058362371,0.0006498289743135611,0.000313791885267226,0.001783934343742603,0.0011392683881684385,0.0015501246588732135,0.0001483933148821433,0.0004182609486747948,0.0005537688604481506,0.00014190391548431463,0.0003090876100496912,0.0001673613304490956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3335356048012531e-06,0.00037895767847219105,4.368457006849335e-05,0.0005773435325938357,0.0007169968327355962,0.0004530196799194519,7.154462291445228e-05,0.0012175243970215677,0.0019345009880599943,0.0005448923872835346,6.247184344329507e-05,0.00027834143517308207,2.9241456934007104e-05,7.275098680898717e-05,3.828534171647256e-05,5.565477999620541e-05,3.941746172284856e-05,7.905885722915717e-05,4.025850202360298e-05,9.735108061366472e-05,3.947487117316413e-05,5.566734606164381e-05,1.2504199138026965e-05,9.270920927050648e-05,6.396912658356105e-05,0.00019013533578996655,2.138562330924936e-06,0.00020276901696591755,0.0002699358599508895,0.0004439931817795068,0.00011806122254110385,4.790689366890423e-05,0.0001822810516674648,5.230980421171193e-05,0.00042521534529112994,2.1232653906167455e-06,3.352175572273991e-05,0.00021803390589143906,2.1898081830410848e-05,0.00011534178490910916,0.00026630916763606817,0.00011101933537925334,0.0003986403676415548,0.00011684519818816348,0.000271696455266096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013074755189488366,0.0016204219179878844,2.8694169456164655e-06,1.9474508006711936e-05,5.5888228021233254e-05,0.00014018235281373212,8.638746918456177e-05,0.0005120045906063018,0.0007977448671244725,0.0009730501492613006,0.0035665907955545343,0.000152415395262124,0.0003375062389522604,0.006478410532363378,0.0008898415672130139,0.0006840916749674997,0.003070046665045686,2.1753568230824215e-06,1.6991822992810837e-06,4.075356985943279e-09,3.390507830753752e-06,0.0002800041824311028,0.00036480813881917826,0.0003547446653905488,0.0014580821220614385,2.476387744521286e-07,3.3063762267180047e-07,0.0,0.0
L43,0.0012127455669237327,0.0013405521898935354,0.0012364900892133201,0.00014185426457296032,0.0007970770766318428,0.00036769349092018167,0.001962663574552258,0.0015085245373037937,0.001682573185101224,0.00015920748750895906,0.000401148344457902,0.0005126064132011307,0.00020462356676934166,0.0004561925836454586,0.0002296027384705314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0214829915117348e-07,0.000294275500721548,0.00017284639361034274,0.0009390718023963704,0.0012723057184050013,0.00044750247949726,6.989055373676705e-05,0.0015262793403810176,0.0017127733198121996,0.0005307021783263223,2.2328288013918206e-05,0.00034075851807900004,3.630315715680701e-05,9.482693143179419e-05,4.256546693876327e-05,5.7936449434439055e-05,4.4202144392963814e-05,0.000108059382569281,4.5412192369438465e-05,0.00010834947583142511,3.676637726833549e-05,9.700404804729498e-05,3.5995084027210412e-06,4.75854319279106e-05,0.00010193255558332244,0.000278693722673835,9.150192561862967e-06,0.0003093889953593421,0.00027363569860890406,0.0007037173403934038,0.0001833466268998356,8.171589702020527e-05,0.0003676982159739043,6.525705286325325e-05,0.0002957050905301224,1.0612188905533766e-06,2.679840861871271e-05,9.477067124702142e-05,9.292848039760392e-06,0.00017449822307656754,0.00036750563458463,9.333168101669137e-05,0.0006111268550116448,8.584645988923863e-05,0.0002970175235470684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017885424173660965,0.0013797262274603361,1.2488675804792071e-06,3.789635497350026e-05,2.6036779313937915e-05,8.562342622253386e-05,0.00014498663962037652,0.0005911599194452812,0.0009689320502414717,0.0013100822077906854,0.00468257750877747,0.00022343064246452024,0.0003737689677785971,0.007831856749603275,0.0010916884240777382,0.000771922726194041,0.004077977118681225,1.18047875938323e-06,4.612322002582505e-06,4.147928409855287e-07,2.6211295561638584e-06,0.00032884614528464406,0.0004829393610631858,0.0004980007412502329,0.002140795361763596,1.2838522508272096e-07,2.5738943630526017e-08,0.0,0.0
L44,0.0007720241341483563,0.0005411514906390415,0.0006338331615129446,8.736034487486364e-05,0.000503815395989794,0.00024682276029061665,0.0015498304835186297,0.00096165267872363,0.0009538900326700687,0.00011462769795205523,0.0002810051210377396,0.00034200419874472557,0.0004438548928576024,0.00044446268835123285,7.20212037622599e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.405531511431738e-10,3.351182871485928e-10,8.933938347818097e-11,0.0015108832338930826,0.0009991772718832195,0.0006838457138997948,9.316682669794621e-06,0.0011487348958493838,0.0006366128963340407,0.0004948460539413696,3.204594050034221e-05,0.00020873626435643778,2.9224552578698547e-05,4.278272954856144e-05,2.6931878954383455e-05,3.368182919465741e-05,2.3601230947397833e-05,7.621109709575363e-05,1.6171049635068663e-05,6.675303394027399e-05,1.3957125482671356e-05,4.550496497054755e-05,9.275888641643791e-06,0.00010628127002568484,3.342435615595932e-10,1.871227070321854e-05,7.396171237717156e-11,0.0005289258088473285,0.0003901981145810954,5.228903422635446e-10,3.5862695404099056e-07,2.921936294360424e-10,0.0006719610262732192,0.00015253747771068485,9.138986296246612e-11,1.1772369932317805e-10,5.485261409794101e-06,0.0002515475882346581,3.525006806486372e-05,2.3218392932878706e-06,1.1883164389422724e-10,1.0717171237782782e-10,0.0002881326676682877,0.00013593672427068457,0.00020501111831671215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006939876911589043,0.0020345959286461653,1.8713712305847615e-10,4.175038359486899e-10,5.562334929405579e-10,2.0587315074140902e-10,3.5867432116449123e-07,0.00016670707938862964,0.0008766601705380821,5.279982974856144e-05,0.0035443726123315063,1.5147780853545963e-10,1.589314148999985e-05,0.005592639181359247,5.189807131869878e-05,9.728013697319835e-11,0.003334809144365959,4.6395452070848496e-10,3.420778768788732e-10,4.796453424257721e-10,4.165177399273641e-10,4.711543153487643e-10,0.0004442805313573976,2.504630144275588e-10,0.002209751767292877,1.6273726016660229e-10,7.33865755152079e-11,0.0,0.0
L45,0.001728207638127329,0.0015268261989250696,0.0011410254834381794,0.0002161056059221244,0.0008695238245917128,0.0003747496546983903,0.0022663858110689994,0.0018393402396146713,0.0019742334549770956,0.00021685944560732797,0.0004237345706316364,0.0005600766788798633,0.000330688637429179,0.0006866237512791801,0.0002774408579945543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4136420206119346e-08,0.0002684140392182877,5.5629639404876274e-05,0.0011916077752530828,0.0016110165204705827,0.0004969879174662326,0.00011811390422342475,0.0016990640748326704,0.0016122542620109585,0.0005002991859662673,4.3253416433876905e-05,0.0002718031644574316,4.453281587969301e-05,0.00010864204926339022,4.460830430204779e-05,7.258544622688404e-05,5.3102059153664315e-05,0.0001023121708389046,6.960366207493126e-05,0.00011767327653791114,3.4906702022260454e-05,0.00010871017467246702,1.1685500328821228e-05,7.663986727818537e-05,0.00016570518621308148,0.00039326784890938396,1.1895926838286999e-05,0.0004888602973717813,0.00037717700848314986,0.0006276728035259582,0.00020711506792993125,8.535779079493209e-05,0.0005898814181289049,0.00012591102223088912,0.00024527528445267136,2.0777078825346294e-06,2.363277410280877e-05,0.000184298001726884,2.7354101964246063e-05,0.00017825054608356226,0.00039144357197712295,8.953385029849307e-05,0.0006570854614258367,0.00018871793118184949,0.00031295554978695214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018266219862012327,0.0017609894483547957,7.4734092606169335e-06,4.923630235386947e-05,3.902375504506824e-05,8.723768568493089e-05,8.232170712020516e-05,0.0005818085917148636,0.001166595558969925,0.0011891414269119857,0.0054301991172788005,0.00019259861140212399,0.00033112235824952097,0.008366351193241233,0.0009902898403471236,0.0007892904120840403,0.004301421615654657,6.47556973685026e-06,1.0441615619382932e-05,6.663196865752718e-07,4.725188568493154e-06,0.0003079541402469865,0.0005946877431096574,0.0004749001155563015,0.002252155640637535,1.5578665292469152e-06,1.1673443912056013e-05,0.0,0.0
L47,0.0011850894191842809,0.0010147428998318424,0.0008398620581271364,0.00011055621745136302,0.0006181915416665758,0.00029660831614372634,0.0017198174041817872,0.0010702922511334103,0.0014166787427521228,0.00014378945534021994,0.00041084140597493835,0.0005314943175686308,0.00012581313002069165,0.00030538603096197896,0.00013898587460126684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.497955206849314e-07,0.00034801144382609573,3.672100188795181e-05,0.0007238532848419521,0.0007502227814927666,0.00043238822317193755,7.084661614767134e-05,0.0011409975896678013,0.0017251420018664387,0.0005295542517689589,5.4097623140548426e-05,0.00024976843293421234,2.9433778168110188e-05,7.229039362191797e-05,3.51716884331302e-05,5.618883378887636e-05,3.6666246334356e-05,7.998981464315837e-05,3.813723205551394e-05,8.675573329475375e-05,3.1925630879979554e-05,8.691390633020564e-05,2.6739409527780854e-05,0.00013352226012022605,5.917145644910938e-05,0.00020515210704390437,7.598296454589302e-06,0.00023420695959731536,0.00022758444819236264,0.0003745753606319179,0.00010382435370082255,3.4288199542603125e-05,0.0001798017900244528,5.890167290116464e-05,0.0004158864675538359,9.767104972600344e-07,3.6390867593424765e-05,0.00019760313975182852,1.9795201657808087e-05,9.897482078486297e-05,0.000265515975296301,9.818453655565022e-05,0.00037208978455713696,0.00014631763187130693,0.0002350064981894997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011619496682274666,0.0015270208668201573,2.402992632329439e-06,1.5115503548835416e-05,6.58461446659928e-05,0.00013760284798869807,8.608262542654166e-05,0.0006096032232048285,0.0007652383416710955,0.0009255074079871229,0.003383470555129849,0.00014573395028250004,0.00029497342718153415,0.0060570010112385815,0.00086272959330452,0.0006622006009326368,0.002967588752813013,4.078184577020649e-06,3.648011829040796e-06,3.0273969657646317e-08,2.273097558082673e-06,0.0002666907652780069,0.0003346711695300002,0.00036566221675407497,0.0014135481589922256,6.550548211235572e-07,4.3962209219211817e-07,0.0,0.0
L48,0.0004330773287562333,0.000631230194846507,0.0008564605211757535,6.813915322808252e-05,0.0005188120173807539,0.00028535516053109595,0.001435500399646438,0.0006921122600402057,0.0009454915921126031,5.075072702794522e-05,0.00030116174785808236,0.0003982468922299321,0.00014826966234041084,0.00023883043675089005,8.9866072644863e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9291958943860383e-10,0.0001669004520123294,1.6047832132188124e-06,0.000582717592699931,0.0007732045301153425,0.0009115269986944523,7.0560475691095535e-06,0.0011027333298704789,0.0010656773741410269,0.0005880270208082877,3.936270905958903e-05,9.506812679219105e-05,1.8943693907671074e-05,5.3846899323904937e-05,3.74584253517123e-05,3.348168894986281e-05,1.992301921438365e-05,7.040826087924591e-05,1.08945978039041e-05,8.279130357452061e-05,3.55475007332875e-05,4.1459830231028244e-05,1.0171521349317458e-06,4.590994276664354e-05,1.9418896876020278e-06,1.0416124462807897e-05,1.2847901659109457e-05,0.0001132741886083564,0.0001485023281551365,0.0004226852606611647,0.00011210974443246553,2.878104296157538e-05,0.00010491584527479406,2.1036719748492824e-05,8.0919233926027e-05,4.347499312699725e-10,4.7515942887534294e-05,0.00033031826735547957,1.6271802026095575e-05,9.177196047205409e-05,0.00023839299314178092,0.0001066198162802058,0.00026403138874993173,6.393290754554768e-05,0.00023687293420746573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009102142878507533,0.0016460168382887667,3.2538257938362027e-07,2.668970196102728e-05,3.491608974924668e-05,6.817818151335636e-05,6.671958023034218e-05,0.0005352711868623283,0.000667315287030822,0.00043993264141705426,0.0031931176955578774,5.511138153801382e-05,0.00022087003884719244,0.005459522846709453,0.0005805844607065068,0.0002354494913891095,0.0026215555035199317,3.8301879967819176e-06,1.4066166085274545e-05,4.219463130825582e-07,5.3218609594516636e-06,0.0002528046408371919,0.00028075142054260333,0.00012044530813602732,0.0017141642898049314,2.3557132187673585e-06,1.0964686008903138e-06,0.0,0.0
