,Rate_Grow_Fb,Rate_Grow_Fd,Rate_Grow_Fg,Rate_Mortality_Fb,Rate_Mortality_Fd,Rate_Mortality_Fg,Rate_Excretion_Fb,Rate_Excretion_Fd,Rate_Excretion_Fg,Rate_Settling_Fb,Rate_Settling_Fd,Rate_Settling_Fg,Rate_Predation_Fb,Rate_Predation_Fd,Rate_Predation_Fg,Rate_Photosynthesis_Fb,Rate_Photosynthesis_Fd,Rate_Photosynthesis_Fg,Rate_Respiration_Fb,Rate_Respiration_Fd,Rate_Respiration_Fg,Rate_Deposition_DO,HSC_N_Grow_Fb,HSC_N_Grow_Fd,HSC_N_Grow_Fg,HSC_P_Grow_Fb,HSC_P_Grow_Fd,HSC_P_Grow_Fg,HSC_C_Predation_Fb,HSC_C_Predation_Fd,HSC_C_Predation_Fg,Opt_T_Grow_Fb,Opt_T_Grow_Fd,Opt_T_Grow_Fg,Opt_T_Mortality_Fb,Opt_T_Mortality_Fd,Opt_T_Mortality_Fg,Opt_T_Excretion_Fb,Opt_T_Excretion_Fd,Opt_T_Excretion_Fg,Opt_T_Predation_Fb,Opt_T_Predation_Fd,Opt_T_Predation_Fg,Opt_SR_Grow_Fb,Opt_SR_Grow_Fd,Opt_SR_Grow_Fg,Ratio_ON2N_Fb,Ratio_NH32N_Fb,Ratio_NOx2N_Fb,Ratio_OP2P_Fb,Ratio_PO42P_Fb,Ratio_ON2N_Fd,Ratio_NH32N_Fd,Ratio_NOx2N_Fd,Ratio_OP2P_Fd,Ratio_PO42P_Fd,Ratio_ON2N_Fg,Ratio_NH32N_Fg,Ratio_NOx2N_Fg,Ratio_OP2P_Fg,Ratio_PO42P_Fg,Ratio_N2C_Fd,Ratio_N2C_Fb,Ratio_N2C_Fg,Ratio_P2C_Fd,Ratio_P2C_Fb,Ratio_P2C_Fg,Ratio_Chla2C_Fd,Ratio_Chla2C_Fb,Ratio_Chla2C_Fg,Ratio_DW2C_Fd,Ratio_DW2C_Fb,Ratio_DW2C_Fg,Ratio_WW2C_Fd,Ratio_WW2C_Fb,Ratio_WW2C_Fg,Rate_Mineralization_ON,Rate_Mineralization_OP,Rate_Nitrification_NH3,Rate_Denitrification_NOx,Rate_Anammox_NH3,Rate_Deposition_NH3,Rate_Deposition_NOx,Rate_Settling_ON,Rate_Settling_OP,Rate_Resuspension_ON,Rate_Resuspension_OP,Rate_Adsorption_NH3,Rate_Adsorption_NOx,Rate_Adsorption_PO4,Rate_Releasing_NH3,Rate_Releasing_NOx,Rate_Releasing_PO4,HSC_N_Nitrification_NH3,HSC_N_Denitrification_NOx,HSC_O_Nitrification_NH3,HSC_O_Denitrification_NOx,Opt_T_Mineralization_ON,Opt_T_Mineralization_OP,Opt_T_Resuspension_ON,Opt_T_Resuspension_OP,Opt_T_Nitrification_NH3,Opt_T_Denitrification_NOx,Rate_Adjust,Ratio_Tolerance
L34,0.00026488752092465676,0.0009745043658287674,0.0005679795086301385,1.6080560794521106e-05,0.0009405032709657564,0.0011072697723082177,0.0014815339642397264,0.003490129306541094,0.0020867839816232836,8.37346677945203e-05,0.00013558790350684915,0.0003159266369178069,6.508069569863052e-05,3.6850656636989175e-05,4.4556346376714445e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1302185410971225e-06,0.004171515672534247,1.0821760890400434e-06,0.0011530725682808187,0.0018269320046506872,0.002408584649671233,3.6755637739736963e-06,2.0071196609591216e-05,0.0008438445669041123,0.002180242833143835,0.00030286776197260417,0.0002372172319520539,1.3580730513695124e-05,5.226121126027431e-05,4.89020405547953e-05,4.0189505465753954e-05,6.138661890409645e-06,0.00045746801013698765,8.053621027395577e-07,2.0269169198628648e-05,0.0001705309197123266,0.0004165549173493173,0.0019004173984315052,0.00012023872902739868,4.1606084157533916e-05,0.00010992603180821729,1.0766846527396758e-05,0.0002825427474863028,0.00011644562815069079,0.0035625691180890414,0.0015555659694246587,0.00043506984813698627,0.007049430525616442,0.0006830140465890402,0.0027217258564109564,3.897924655315091e-09,0.0004331563342602732,0.009840193032924657,5.1115408828765866e-05,0.0015521122212123289,0.0019699695467054806,0.0022799698028424676,3.8590998267121637e-05,5.04508300890362e-05,0.0027782870722397263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005456932257595895,0.014950183161164384,5.069988493188686e-07,3.0720768493142526e-06,0.00024311577055479233,0.0013690815406643846,0.00137332609497945,0.005980125084657537,0.01342214847176712,0.004278762498369862,0.02825230577167808,0.0004201808012876685,0.006172622564342469,0.00881647973340411,0.004969669631753427,0.007296479511719178,0.012743756659849313,2.0638338678079323e-05,7.571230654109486e-05,4.4613172603023225e-07,9.791347089041502e-06,0.0027208525544383574,0.0026535991869863023,0.0017276795975547943,0.015442439478349317,1.054334593150229e-05,1.015100239727413e-06,0.0,0.0
L37,0.0005051126033630155,0.00104498915332192,0.00041271396565068473,3.107710267808348e-05,0.0011748270075410947,0.001371622711109592,0.0026439669527876714,0.005345194249664386,0.0015074845260410943,8.6620886013702e-05,0.00024754226769862933,0.00029224167665753474,4.1933520616440115e-05,1.9554196808217045e-05,5.731930559588871e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8746027397303e-07,0.00651492494856164,8.413635000027037e-07,0.001155752013863015,0.0014669188400342433,0.00219695784850685,4.333815020548799e-06,9.454692959588807e-05,0.002234271748849316,0.0022905815894178096,0.00022399281957534244,0.00024706774224657335,1.7275585952054384e-05,4.6707563178082035e-05,6.013680657534128e-05,5.1894317424658656e-05,6.2330017602738905e-06,0.0002687845887945217,1.2329645547939482e-06,1.6668968445206018e-05,0.00022961236119863052,0.0006637678202465702,0.0024219884100205495,0.00038765538897945334,5.080323094520437e-05,8.0033608541093e-05,1.1652610869862523e-05,0.00028762858606849235,0.0001470632252671254,0.003744947038335618,0.0013497940864520513,0.00040160232427397246,0.006981037953965758,0.0006322568094246589,0.005487108014609589,7.240334589031548e-07,0.00035279373404794353,0.012115453176678085,0.00012518408441095593,0.0015677615312876716,0.002717613908445205,0.0022669659712191764,3.3352563390410186e-05,3.5015647253428286e-05,0.0031140638038150686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005866074697664387,0.01641324188371233,4.238713828767327e-06,1.7700905260273586e-05,0.00029023855536986344,0.001972500100520546,0.001397127097849313,0.00566490943066438,0.013557240325828765,0.008117825961698629,0.03393630996996575,0.00023616231704794545,0.0067703842909931505,0.012938299364794523,0.008526856687582194,0.010843562094924656,0.01842289619229452,5.607219595889137e-06,2.0630853123292104e-05,3.267560958924217e-08,4.7119868630149995e-06,0.0026968720175342474,0.002522466365527399,0.002367931616260273,0.019029070374842465,6.97272945149579e-08,3.617848150683396e-07,0.0,0.0
L38,0.008175081566712329,0.006615520326636988,0.001042651704452056,0.0008815917516164396,0.0003325904648424673,0.0005193071654178056,0.0018197293916917795,0.0009735323635479476,0.0021780991701369867,0.000515403431465756,6.698408321917899e-05,0.00028523221428081836,0.0014541972994109608,0.0003780368916369904,1.916030911643966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4314163013775734e-07,0.0032631661390684933,2.6660471301367862e-05,0.002080832660198636,0.0016444774492602805,0.003367616735815069,0.00013581449058904042,0.00018823126430136906,0.001338119079246578,0.001570579526856151,0.0002878031201301351,0.0005043509186506866,7.711668641095593e-05,0.00014030658634930812,4.697362358219329e-05,8.44971364726034e-05,2.8352964287672087e-05,0.00013687338152055086,1.2355860226027003e-05,4.297309800000023e-05,0.00010194719383561598,0.00046102501962328265,0.0005963988903287633,0.0009151820478493142,0.0016721877843287678,0.0036029784228287704,9.930161923972528e-05,0.007410317130410961,0.002754028148773972,0.003589060443287674,0.005328836316719177,0.0012161069446027393,0.00901198724332192,0.003157294467636985,0.001302813329732875,5.1443630155224854e-09,0.00025677486059589314,0.0062626334999383556,0.00030557739345205795,0.00454063329176712,0.003730258495623288,0.0013196233247876736,6.80237247945201e-05,0.00111424726047945,0.0011516669412328742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009319829942116439,0.0193379545535137,0.0003185484996575305,0.0008644303558150671,0.001056972884568498,0.0013807630011369882,0.001504545726431505,0.009138733026924657,0.013546748948404111,0.00911758720062329,0.03829637991234248,0.0019450741162602724,0.0054528659864589045,0.012421467758342469,0.007250839167410958,0.008154744201349321,0.018342262824082186,0.00019853511178767334,0.00037023376674657745,1.8182233890411992e-05,0.00010260475304794359,0.002603150482356156,0.0025802078141301367,0.0022065037193219174,0.019617437882547946,8.343376132192147e-05,6.431417917808179e-05,0.0,0.0
L39,0.0014815091947397246,0.001348066736732875,0.000593539524739725,0.0001803916503287679,0.0002187139103219179,0.00014062662565068423,0.000754084834315071,0.0005366348545479439,0.000641971399212327,7.017170159588802e-05,7.225067003424554e-05,4.6675474006850626e-05,0.00016151869276027274,0.00010976544762328683,3.086775595890342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.532773973872639e-09,7.846952053761069e-09,6.008424655989247e-09,0.0012922029329383556,0.0006280360719452061,0.0011738087916575311,8.295870604109633e-05,0.00016260419297260478,0.0002249953196917824,0.0001426860445890422,7.180410129452308e-05,0.0003073906414520561,2.798494386986464e-05,2.5383812671230746e-05,1.5478817239725565e-05,2.680848493150749e-05,1.5589048376711284e-05,4.564752883561857e-05,7.172324568492996e-06,1.2977817924655563e-05,5.583400952055041e-06,7.552569659588912e-05,0.00011783501017808094,8.52226383493161e-05,4.6172260267755835e-09,4.525734102740009e-05,2.7487107534251986e-07,0.0011717845839452053,0.0003544959823561621,3.1193280822672945e-08,4.143172397260385e-07,1.1411323972733423e-07,0.0006250383903082192,0.0001826322355068491,7.904979452792727e-09,4.077657535326434e-09,7.783000171233695e-06,0.0007469342989109599,4.008582166438422e-05,5.298946732191622e-05,1.648713739726016e-06,4.990273973215498e-09,6.693603694520557e-05,5.898069893835872e-05,4.428078478767089e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.197263952054371e-06,0.007299112256013698,4.427178082987149e-09,2.8104893835615047e-06,5.4780205496762765e-09,2.7559684932353807e-08,4.0623786986384096e-07,4.390448106164468e-05,0.004684540664116439,1.0954639726026839e-05,0.010827353582506848,4.6935012328903207e-07,1.8492064582191664e-05,0.005013608900815069,2.4066226028424815e-08,2.5265794520671484e-07,0.0020909693446438363,1.7212417809803205e-08,5.669095889601628e-09,8.574041095339713e-09,5.878054931489005e-07,1.0620308219053825e-08,0.0012985500428630125,1.0331075341821899e-08,0.004194522022397259,5.706000000878925e-09,6.717842465902429e-09,0.0,0.0
L41,0.005963046429369863,0.004542475989143835,0.0006822278895821911,0.00038525017549314726,0.00017987598852739565,0.00035902144668492825,0.001956996693575344,0.0009416148909657569,0.0015036497810547909,0.0005236449773630142,8.725484552054904e-05,0.0002539764264452056,0.0009800888170068468,0.00015632958873287322,3.098068742465813e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0808143834025184e-08,0.0015272854886712321,1.1351854110196354e-07,0.0024706486710205492,0.0015024104263767185,0.0024199209326917813,5.985817154794469e-05,8.854335797260225e-05,0.00115878306608219,0.0014874016132808178,0.00012209743721917698,0.0005600734460137009,5.7573536219178366e-05,0.00012379929583562006,7.806812611644007e-05,6.72398234383536e-05,1.8450821054794054e-05,9.467271887671357e-05,5.612422664383419e-06,2.4412179657532885e-05,6.212475330822156e-05,0.0008147274702123275,0.0005717220511232871,0.0009728657042671247,0.0008052019483150704,0.0030357306043561636,0.0003784613704726033,0.0051476038636849315,0.002449875151130131,0.002998043268267125,0.003801189788630137,0.0007784833937260308,0.006696317638171229,0.0024132607458082207,0.0009180187461369851,4.185061643719942e-09,0.00022566086447260307,0.004406261812520546,0.0001399849857945205,0.00339830223059589,0.002261509116801369,0.0011681730678287689,4.5221099486300816e-05,0.0008789560911780867,0.0008217835935410932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007143575282691781,0.015051817514568494,0.0003562153031917865,0.0003814438927397262,0.0012263216368767085,0.0011954223992260277,0.0012526435227739733,0.00728221448940411,0.011117600097267127,0.006502993732356167,0.03297407872321233,0.0024480006960821946,0.005872765242719176,0.009283105384582189,0.005555893138541096,0.006469056855410961,0.013298331901582194,0.00020817758089726186,0.00032767464789041175,1.2273016643840964e-05,7.218626921917702e-05,0.0020900697061438404,0.0025991395754178096,0.0015857925441780864,0.016356974271143833,7.297807699314608e-05,2.027602787671389e-05,0.0,0.0
L42,0.0069543575840342485,0.002025204367191779,0.0008066945250205486,0.0004901793843698655,0.00023917064235615652,0.0007662414180821982,0.002203927151465752,0.0021873947335890455,0.003145786983164388,0.0004614514542328792,0.000436738412609588,0.00040088607513698684,0.0009567664858972626,0.0005360151925273949,2.584009432191857e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2874705068501885e-06,0.009422068178753424,3.718514504794275e-05,0.0016028821681438384,0.0019370781562808234,0.002642148825513699,0.00010488405447945199,9.791638508219405e-05,0.003363916314924655,0.0018001928509726018,0.0001934017714520538,0.001241547794938358,5.505968901370023e-05,9.357902880822006e-05,2.7681209671229138e-05,7.879981695205355e-05,3.99576178356181e-05,0.00020279558654794018,4.553498665068414e-05,2.4577910383558793e-05,0.0001424129755273916,0.0006163657579315026,0.0009703197973767143,0.0002831327588013694,0.0008991169692123303,0.0014160617089725974,3.75500038356201e-06,0.003919735504582191,0.0016093418546095834,0.00441615757360274,0.0023222359988013673,0.0005483613082397198,0.00899361482753425,0.0014397351034109557,0.007865305475547948,1.1892070191779754e-05,0.00031912552169178067,0.008635876525602743,0.0003257881768561655,0.002245822718342473,0.0041208784549931505,0.0014572402022671263,6.995975527397314e-05,0.0008068670678013753,0.0017072165319246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007455544881410958,0.019534433768691788,2.3247968301370576e-05,0.00042493585982876617,0.000529914846000005,0.0016285184317808249,0.0013708795991506809,0.005032234463835618,0.019646360954136986,0.011555802901746575,0.05264793841325342,0.0037629939371506896,0.005814210942534245,0.017819502672534248,0.009245887213438359,0.009360104770006848,0.02313419946082192,4.3012204643830094e-05,3.709052453425145e-05,1.0627995205010447e-07,5.754109407534015e-05,0.003354377505349318,0.0033799616944931443,0.00259251052756849,0.02559447226384931,5.8786646917830846e-06,4.519061547945611e-06,0.0,0.0
L43,0.009118367668643844,0.002100065791417809,0.00020342569643835834,0.0006981972474246608,0.0002731370089520532,0.0008840711910205438,0.00306402519768493,0.004144015183849316,0.0010798931702260249,0.000782575119267118,0.000405931834006847,0.0009590184082191802,0.0012589412884520556,0.00028262974189726005,9.05283576780834e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1565215479446676e-06,0.010659395784246578,0.000865249500719182,0.0011814381036780752,0.0027913872329999962,0.0019437746609178084,6.827529676027202e-05,0.00021053220786986077,0.0031584046582602728,0.00299493088033562,0.0002469120484315052,0.00041635826159589086,4.209859029452002e-05,8.265037064383975e-05,7.843731528081762e-05,5.292912723287677e-05,3.031060650000093e-05,8.11019562328796e-05,7.183392719177766e-06,2.0739024678081822e-05,0.00018100317622602873,0.0007452835555068522,0.0013369554028561654,0.00022633834658219036,0.0011545257278630142,0.0018654694604383522,3.974261095890949e-06,0.006272208685726028,0.004193454936678092,0.0076056773908972615,0.0036737366420548,0.0007804943942260294,0.013553257102089045,0.0021956366703493177,0.007482816173856164,8.0346568561665e-06,0.0002745029233767099,0.008615072861465758,3.0310274116440087e-05,0.0033143042971643826,0.0058033759560205496,0.0014233790800273981,6.66405681780809e-05,0.001972191397212332,0.001164508591397264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015524277787910967,0.018305849985575343,2.123354060959131e-05,0.0007148907530137031,0.0003468242296438305,0.0015375537402945207,0.0020951615255753427,0.004179070499568502,0.012997513954910962,0.012407712822678081,0.07029412073239726,0.004185983960527395,0.006400462300993151,0.020567714941171236,0.011694509252301382,0.01148329928506849,0.031282019036630145,1.7003176602739837e-05,4.65708299794559e-05,1.673133267118777e-06,4.5121051643836394e-05,0.003920182828787672,0.005007518607698632,0.004900948430630139,0.03212172900205479,2.6813274041092435e-06,9.693080137025341e-07,0.0,0.0
L44,0.0012149933138219198,0.0007851812245068498,0.00030342271376712106,0.00016456818304109622,0.00016437871604794695,0.00010112883992465728,0.00046080696000000063,0.0004312327491575339,0.00045575900743150406,0.0001476084896506854,0.00020989164694520655,0.0001897108521575334,0.00017587457843835658,7.687861849315172e-05,2.409840388356149e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5769999993305314e-09,3.0122054798381592e-09,4.97420547980465e-09,0.0016959787965821888,0.00048196448334246803,0.0017036449119657547,1.4172224404108328e-05,0.00014181987567123117,0.0002643337178835633,0.0010442387535616437,0.00011450652526027216,0.00028980599426712417,3.650807391780632e-05,3.0963795369861723e-05,2.4886278883561303e-05,3.602200245205532e-05,8.9271856232866e-06,3.409905877397247e-05,2.7363786986319727e-06,8.430910746573625e-06,9.927543554793345e-06,9.392738180137132e-05,2.4246952541096423e-05,7.110244863698712e-05,7.186171233335842e-09,9.566014773287665e-05,1.7813219177053446e-09,0.0010309258387191777,0.0009350041353698666,8.184410958331223e-09,2.7476103061641618e-05,2.4188219186708353e-09,0.0027168268664383563,0.0008354603557191767,3.847787670777092e-09,1.383226027208001e-09,6.102450778767096e-05,0.0013399934578767123,2.2868703821920167e-05,0.0008238771658561634,4.6002945210989185e-09,4.2105616420567985e-09,4.3903102089040864e-05,4.141998378082365e-05,2.2668116917808545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029224291925753466,0.01279649831007534,3.8016575336970865e-09,4.124465752784745e-09,7.1690753398849505e-09,2.824006851412028e-09,2.747043863013795e-05,0.0007725372800136976,0.006574523257171233,3.401175388356046e-05,0.02059973301388356,3.832315069842232e-09,0.0005515098689794503,0.006108309747246576,0.00027086135381506737,3.5375547967515798e-09,0.003808085718698631,4.660541094193838e-09,4.133013698599461e-09,4.780232876850851e-09,5.458849314634098e-09,2.508616438927705e-09,0.0024530074345890393,5.050561644555016e-09,0.008321197276376712,4.3700547943358035e-09,3.1918356175556634e-09,0.0,0.0
L45,0.010992419561465756,0.003776707261746572,0.00036444348801369656,0.0009599998072808234,0.0004549305419794504,0.0007178606941232873,0.00330227999983562,0.0031648662814726,0.0019917336891575347,0.000692143429561644,0.00010170286668493302,0.0007556699944520585,0.0017636541240821906,0.00030318806574657596,8.601951345205204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.279520548085331e-08,0.007187373578630136,9.720023319863087e-05,0.0020180161813972666,0.0034147275866712326,0.0026198491528561696,0.0001090398713835624,8.613318980137036e-05,0.00259778354946575,0.0025513812380547943,0.00023439725124657597,0.00045844111865753386,5.8806053794522574e-05,0.00010552563180821098,8.741607665753289e-05,5.981785707534059e-05,2.97996075410967e-05,8.66300938150709e-05,5.1642443239724964e-05,3.22484174999998e-05,0.00013217287463013495,0.0007630297148835588,0.001153488275280823,0.0005847716295821922,0.0018124144143493114,0.003503649837780827,0.00014793434778082292,0.0098287293144863,0.005055297626979452,0.006052552354253427,0.006665022019602743,0.0020718406951438385,0.013414672732294524,0.003102663363102741,0.00523564202958904,1.7253724335616415e-05,0.0002608809795205473,0.007412819279260274,6.675133076712411e-05,0.004381388794253426,0.006434111179726028,0.0013282327223219162,9.030237291780757e-05,0.001305211463445205,0.0008806418597671291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015463730536787674,0.01991228392869863,0.00013683933978082818,0.0010430409658356162,0.0005500449474452028,0.001108613876856159,0.001292320830369869,0.005954778958027396,0.010686853757897262,0.010809242588219178,0.05545022294932193,0.004036299316171231,0.004915585841136989,0.017144559081965754,0.009316645596719181,0.008657284570910955,0.02838495713077398,0.00011229703072602719,0.00020523569210959238,6.1820725274002074e-06,0.00013409999048629283,0.0034804427595205452,0.004037021608746575,0.0047172724001095885,0.028337811077589037,2.7620019164386515e-05,0.00010314621768492722,0.0,0.0
L47,0.007846331246034245,0.002852923840089038,0.0008364169268219156,0.0004704627150000053,0.00035407373702054664,0.000606206813116434,0.002279165622554799,0.001303629139500002,0.0029389749017260255,0.00048639195277397064,0.00035029426978766933,0.00038978347931507043,0.0011063168746027329,0.0005079209355410896,3.264071702054672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.143545171229974e-06,0.008152508485171229,1.5644508780822927e-05,0.0018633579157602727,0.0030304816463013725,0.002719858029308215,8.284274558219125e-05,7.987686119177648e-05,0.003047354006938355,0.0015622283104726028,0.00012040307042465881,0.0009767167187876725,4.8944253082191256e-05,0.00010067376830136844,4.16066372876704e-05,6.954067686986143e-05,3.428100415068386e-05,0.00017738674518493524,6.514212756164244e-05,4.212344704109597e-05,0.00012474169541096266,0.001077260182787675,0.001342477789623288,0.00038065069304794673,0.0009882170722808168,0.0017925235689863067,0.00019115988248630242,0.005021938891458907,0.002090397465410955,0.0034696796136780813,0.0022722735625684914,0.0008865195398013691,0.007665750682191786,0.0014297224831232834,0.00542823524940411,1.9452965136998197e-06,0.0002516799241849308,0.007756130506006849,0.00013759826765753536,0.0021723414880684927,0.004296464549198629,0.001269574423931507,6.612747554794472e-05,0.0007457210049451998,0.0015773617624520505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00738290691920547,0.01880241314517124,5.026612814383259e-05,0.00033855403913013666,0.0006993541247465747,0.0021366714717328734,0.0013742989181712323,0.005966025637253424,0.019252508961986305,0.0111492444650137,0.048423141707773974,0.004311698377253427,0.005971837766958898,0.01623567364021233,0.008740008071465749,0.009162043892239725,0.023209942778547942,9.477458385615767e-05,7.850698450685436e-05,4.47402102741936e-07,5.7057638568489955e-05,0.0032793955064178044,0.003159586796650682,0.0024480933716301383,0.02376851129299315,1.3904090445210479e-05,1.955010326712397e-05,0.0,0.0
L48,0.000557472733006851,0.001222980550027397,0.0004556975737602728,2.16843598356194e-05,0.0006109548553150682,0.0004791287445410974,0.0002056982219383558,0.0014227572054246597,0.0009891111272054805,0.00012555400995205388,0.0002719675755616452,0.00028248738441780715,0.0002055707298287696,7.020698091780588e-05,4.729001321917749e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.575684931093933e-09,0.0007522890308424669,2.1454956164205716e-07,0.001378959044280825,0.0017070778527328774,0.001954696017924656,6.600983650684438e-06,0.00013480390559589056,0.00040868760386301414,0.0016740144636986215,0.00013546789253424566,0.0001693590667602695,1.2525026404105371e-05,6.686369589040701e-05,1.2341191212329132e-05,3.854830845205341e-05,6.573845219176675e-06,0.00022440110919863085,1.4213374726029403e-06,2.0284879499999014e-05,0.00011299269174657386,3.654506406164412e-05,0.00012580331065068363,4.4010989527399094e-05,1.6044623095893977e-05,8.920379917808519e-05,0.00024879073995205415,0.0010712112812465743,0.00022107416969178,0.003303213645575341,0.0026298598889589056,0.0006046542143013711,0.007758075467671233,0.0013721132720547948,0.0005145588084246566,3.728034247713758e-09,0.0004910208544931511,0.005572758906595891,0.00020156873934246695,0.0023099664306369854,0.0012790638612123287,0.0014537977908082194,4.160877519863078e-05,3.370242690410629e-05,0.0013763330229246587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005854753859424662,0.013392147351061645,1.8842120835616632e-05,6.966356919863213e-05,0.0004294683205273979,0.0008843284996438375,0.0011305952846712348,0.005124940299164384,0.010033757164500003,0.0024123995598493144,0.02453275107762329,0.0004458740476643825,0.0033244854453698637,0.0067507780521164394,0.0034435787739246584,0.002120166438945205,0.009520160540034246,2.671261682876849e-05,0.00024730742802739613,5.333058986297301e-06,1.7173606500000236e-05,0.0015644288930547958,0.002286059127000002,0.0011668507315273978,0.01226103592939726,1.9288346938357673e-05,2.7120831472602627e-05,0.0,0.0
L51,0.008932189192089043,0.0058637057169657536,0.0008527032633493196,0.0007348226516095923,0.0004030465999520563,0.0005554797657534222,0.0021408595164452,0.0009382653018287605,0.0028569164980479455,0.0005532329061575445,0.0002235946402397276,0.0005284827356506795,0.0018539139903698647,0.0003128176879109572,3.0739086780821446e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444088149315111e-05,0.006678646656123287,2.7026111095887743e-05,0.0020421264811232914,0.0024647014894931497,0.0031598862647054782,0.0002262560407808199,0.0002083067958082177,0.0015095009285753483,0.0014590148693630176,0.0003924178319178101,0.0005468166719794515,6.316436476027469e-05,0.0001225853987465814,3.168176993835342e-05,7.193604538356129e-05,3.386338308903995e-05,0.0001593147146095806,1.70058015821907e-05,6.894302599315386e-05,0.00013512785346575328,0.00044483190205479503,0.0012289947097397275,0.0002987154826027386,0.0018041698899246602,0.0032225695096027426,0.00026555512076712265,0.008990608915191782,0.0026658947240342464,0.0036045903858287717,0.004496021739410957,0.0015384739316095886,0.010260565836472599,0.0021779200247260305,0.004301310569342466,5.4850089041094325e-06,0.0003639853788287691,0.009263811578034246,0.0003594815061369858,0.0030259667389315095,0.005116110018719177,0.0017103937882191795,0.00010762532663013716,0.0013224047841986276,0.0015036033598767114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010339066103486307,0.02125880390537671,0.00012771991467123251,0.0006837230725684979,0.0006940595955821992,0.001551473108321919,0.0012590136005342415,0.007809354181027397,0.015750462058582194,0.009015786375287672,0.04473961006021234,0.004275719365479447,0.004881692924815071,0.015911577203404113,0.00744136552323287,0.00839237100706849,0.025388210677623285,0.00012312878171918127,0.00018186069778767383,8.932725760275613e-06,0.00012754280646575149,0.003193132493239735,0.0032227616271575292,0.0027952676183835594,0.024177225616335615,3.743390936302125e-05,3.617893941781471e-05,0.0,0.0
L52,0.0065967132664931484,0.005084217945369869,0.001042898823082192,0.0006673424795753415,0.00030700736295205414,0.00035136437923972524,0.0017123370296301351,0.001084567658013695,0.0022515620398972608,0.0005021216515068539,0.00018020779991095756,0.00038117073020547693,0.0015580273802671255,0.00026155730071232835,4.0288472897265486e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.283057054785302e-07,0.0021349667261506876,2.9143178013731064e-06,0.0021087708566506864,0.0025513764272671216,0.0029578732023493124,0.00010810046979451886,0.00021675769520547675,0.001683530458068494,0.0016623050973904093,0.00024830646865068825,0.0006843235469794512,5.954648167808335e-05,0.00011379446697945272,4.483406755479294e-05,7.483328009588842e-05,2.4221548068491162e-05,0.00012856285426027185,9.903401363013913e-06,3.4130171013697744e-05,0.00011472964621233014,0.00047199280019178226,0.00042676442301370007,0.0009701949529109582,0.0012231414106232883,0.0031989750521712345,0.0003937693222397252,0.005898255858883563,0.0016937733987739726,0.0036677390097123305,0.004980040895465755,0.0008677531555890385,0.009296711735136985,0.0029291480172123296,0.001256455527226025,6.638095889893031e-09,0.00030472323976027393,0.0053908256279794516,0.00026487899611643795,0.0042809499756369905,0.002783138065890413,0.001474229879363011,8.40044773972602e-05,0.000842185626308219,0.0010014507102123298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008443815572054796,0.020019671542582194,0.00035005383577397153,0.00017783477323972467,0.001072021167226027,0.001042653819308219,0.0013280052845958893,0.00902582593475342,0.014323512464301367,0.004954772576486299,0.03364065258213699,0.0016314890395890407,0.005259140749047939,0.01098800306019863,0.004984939060273969,0.006207656703328767,0.014010163138150686,0.00012954368060959093,0.000293499185732874,1.0244345342465874e-05,3.865959480821744e-05,0.002236114428287673,0.002950800849904108,0.0015377019948287665,0.016485441839650693,6.916367136985983e-05,2.288161185615917e-05,0.0,0.0
