,Rate_Grow_Fb,Rate_Grow_Fd,Rate_Grow_Fg,Rate_Mortality_Fb,Rate_Mortality_Fd,Rate_Mortality_Fg,Rate_Excretion_Fb,Rate_Excretion_Fd,Rate_Excretion_Fg,Rate_Settling_Fb,Rate_Settling_Fd,Rate_Settling_Fg,Rate_Predation_Fb,Rate_Predation_Fd,Rate_Predation_Fg,Rate_Photosynthesis_Fb,Rate_Photosynthesis_Fd,Rate_Photosynthesis_Fg,Rate_Respiration_Fb,Rate_Respiration_Fd,Rate_Respiration_Fg,Rate_Deposition_DO,HSC_N_Grow_Fb,HSC_N_Grow_Fd,HSC_N_Grow_Fg,HSC_P_Grow_Fb,HSC_P_Grow_Fd,HSC_P_Grow_Fg,HSC_C_Predation_Fb,HSC_C_Predation_Fd,HSC_C_Predation_Fg,Opt_T_Grow_Fb,Opt_T_Grow_Fd,Opt_T_Grow_Fg,Opt_T_Mortality_Fb,Opt_T_Mortality_Fd,Opt_T_Mortality_Fg,Opt_T_Excretion_Fb,Opt_T_Excretion_Fd,Opt_T_Excretion_Fg,Opt_T_Predation_Fb,Opt_T_Predation_Fd,Opt_T_Predation_Fg,Opt_SR_Grow_Fb,Opt_SR_Grow_Fd,Opt_SR_Grow_Fg,Ratio_ON2N_Fb,Ratio_NH32N_Fb,Ratio_NOx2N_Fb,Ratio_OP2P_Fb,Ratio_PO42P_Fb,Ratio_ON2N_Fd,Ratio_NH32N_Fd,Ratio_NOx2N_Fd,Ratio_OP2P_Fd,Ratio_PO42P_Fd,Ratio_ON2N_Fg,Ratio_NH32N_Fg,Ratio_NOx2N_Fg,Ratio_OP2P_Fg,Ratio_PO42P_Fg,Ratio_N2C_Fd,Ratio_N2C_Fb,Ratio_N2C_Fg,Ratio_P2C_Fd,Ratio_P2C_Fb,Ratio_P2C_Fg,Ratio_Chla2C_Fd,Ratio_Chla2C_Fb,Ratio_Chla2C_Fg,Ratio_DW2C_Fd,Ratio_DW2C_Fb,Ratio_DW2C_Fg,Ratio_WW2C_Fd,Ratio_WW2C_Fb,Ratio_WW2C_Fg,Rate_Mineralization_ON,Rate_Mineralization_OP,Rate_Nitrification_NH3,Rate_Denitrification_NOx,Rate_Anammox_NH3,Rate_Deposition_NH3,Rate_Deposition_NOx,Rate_Settling_ON,Rate_Settling_OP,Rate_Resuspension_ON,Rate_Resuspension_OP,Rate_Adsorption_NH3,Rate_Adsorption_NOx,Rate_Adsorption_PO4,Rate_Releasing_NH3,Rate_Releasing_NOx,Rate_Releasing_PO4,HSC_N_Nitrification_NH3,HSC_N_Denitrification_NOx,HSC_O_Nitrification_NH3,HSC_O_Denitrification_NOx,Opt_T_Mineralization_ON,Opt_T_Mineralization_OP,Opt_T_Resuspension_ON,Opt_T_Resuspension_OP,Opt_T_Nitrification_NH3,Opt_T_Denitrification_NOx,Rate_Adjust,Ratio_Tolerance
L34,0.01916615627979451,0.005108566368904008,0.030635001780205312,0.0042239202491096755,0.007884707788356194,0.006458557634383644,0.008655188544452018,0.011350623608219175,0.03465398366630139,0.0023914170854795053,0.005108750497191667,0.00750854834136989,0.002019536751369859,0.0003537555926712725,0.002859048864452175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005189842409588474,0.00677589396863012,0.009254746679383617,0.019557272378630104,0.018490044743013655,0.08333497998647262,0.00020797364383556282,0.002168876667123368,0.004302452558424654,0.02187321910068484,0.002747023130958938,0.0015253417304795021,0.000744771381986329,0.0001525221639041764,0.0006864274547877241,0.0005768984568493118,0.00023278699458906398,0.0023294044091095242,0.0001290208253425129,6.349162253420776e-05,0.0002295252182876628,0.00048689836993145096,0.0018291617219179115,0.0064738042354109656,0.008906584352671342,0.008833201453972638,0.0010701195390411123,0.004770726889520576,0.0038561610491096195,0.014202931157876703,0.006808983857671136,0.0014459116775342646,0.0063861598658218836,0.0009278943258904298,0.06126298525952058,0.03738700262465755,0.009860742268356055,0.02896740206835627,0.0013491921392465704,0.010225695851301266,0.004882418773972649,0.030117101610411,0.009977803502054855,0.005884292609794439,0.024374373849246577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12386422667157534,0.1343457677278767,0.008680202261917716,0.1429137406746576,0.0666345064054109,0.04412146863369865,0.09279066740589034,0.21875830717294517,0.1006732628870548,0.370891209679726,0.3651745294411644,0.15189303557876715,0.11539585545117123,0.7690987780627397,0.33586147633931496,0.3008685382200617,0.193834724720137,0.005698775104006908,0.017528622683424658,0.001407011647808243,0.010733181244315064,0.021353605403835647,0.02462181086815063,0.08965082155972601,0.13111933096335612,0.002502411818814966,0.040692325545205466,0.0,0.0
L37,0.02638200447205481,0.003228724744109611,0.029139258663493185,0.00393160660582188,0.007692899538082112,0.003983238580890454,0.01185068925410952,0.012193617548835512,0.028172799251506862,0.0018186950019863615,0.0041862602907534446,0.007249366105479431,0.002209638549862969,0.00014564937945204734,0.0027190480091095876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010465857809588807,0.008692761899178109,0.012597907213767079,0.022764595889794525,0.014977660163835648,0.0687257663655822,0.00025641799726034976,0.0022539571995205095,0.002801457117534284,0.02689345179246579,0.0022429797115068205,0.0022999496471917307,0.0009184284353424554,0.0001023868111644198,0.0005193278705753705,0.0009231414513698355,0.00020204465589039947,0.0019915326228082232,0.00019441180479455727,7.034297856165633e-05,0.0001871933097945311,0.0009055399814384198,0.001756407236917759,0.005023849372808158,0.010000309756643835,0.008800702742465713,0.0003125475760273593,0.0058767914687670696,0.00992533028527392,0.012079232786095868,0.005653417338287673,0.0009514045130137163,0.005212097227397239,0.0003299901232191413,0.050678191171232866,0.03416208806506851,0.009000973735479461,0.026572382210958877,0.0004992177676027346,0.0089619744717124,0.004316276490410964,0.030144483179383584,0.011840769474657445,0.008123794344863116,0.02472866591917808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07708286532308213,0.12684801465945203,0.006476015535821887,0.14578543358630136,0.04544169118232874,0.04000784234856175,0.0883581991236987,0.1418428270567808,0.06590179865897257,0.38052635508945204,0.37797341313883565,0.14767885259589048,0.10777187045827392,0.7245357200621918,0.34481387793256857,0.2840397320761028,0.17834504624506858,0.004977499980513699,0.018436038190479495,0.0009544555200000103,0.010956310727465831,0.015377259035034174,0.025304936616164342,0.0871472348665069,0.10194441541869854,0.0019783671731301604,0.03671690185006847,0.0,0.0
L38,0.12850729355136986,0.01595334657780818,0.03259903033397278,0.006150935575685038,0.011522209618561494,0.0053462646793151995,0.03200103826828778,0.023641219193630124,0.023712975932465817,0.0032550125917808594,0.008850065980890508,0.011136856973219117,0.003377594165342393,0.002115605912465776,0.002919742480684989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008980268524931634,0.01528002392075337,0.007796503622876874,0.04751897153342459,0.013290558919520426,0.05026502321280827,0.0015066029410274128,0.002005909324520494,0.008723490948082238,0.016901831850411123,0.0031292605442465094,0.018591759148972525,0.0008112772052055739,0.00031387311102752945,0.0006628931034246222,0.0010306064486301503,0.000303053576917614,0.0028769436400684994,0.0006080022647258932,0.00013564226054795515,0.00021291382993162412,0.006402484135479539,0.0011502193689041733,0.0041611622243835165,0.07005915173650676,0.03503129035315067,0.0032065212955479233,0.0369934494930822,0.0476599685547945,0.024816678502397348,0.015971436872465782,0.005130172028219096,0.020496255350342336,0.007273494331643829,0.047499022854246606,0.03664001246917797,0.013540257562602636,0.022352292883972634,0.002919460563493273,0.021481876474520434,0.030722111536232867,0.031025797360890423,0.022847208174657622,0.03130192627910934,0.027351262050821806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22914776535965756,0.17453668410061648,0.04307125954623277,0.29145943946732883,0.13123934989582192,0.04273341400253439,0.08186313377568485,0.5116341851967123,0.1707174494319863,0.4685724184584247,0.6456824910154111,0.1560437923935617,0.11746805064143846,0.9555395300297261,0.38696604898438347,0.3297269252832534,0.26399685123513683,0.020174588925205607,0.029110277834794585,0.0075568210707533025,0.027301129353698595,0.03465852504020533,0.03944006219465753,0.11133360077732886,0.20424095569726025,0.005207402730102747,0.03459261531184919,0.0,0.0
L39,0.02299362879452057,0.01195706093835614,0.010061778875342469,0.0024230101623287314,0.003930895491780828,0.0018956180219178499,0.008289526571917866,0.008896598806849348,0.010161771717123283,0.0007906424753425734,0.0009105061972603413,0.0011319919109590015,0.0017377462397260347,0.0015557463863013266,0.0016835268143835847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031753320410959354,0.0005624977664383357,0.00035912152808220135,0.018781908376027452,0.007756843183561698,0.008434291534931544,0.0010075949589040622,0.0026870457636986645,0.0029152170493149665,0.0028023617404109302,0.0009387687739725314,0.0036562167863013473,0.00032464811095887504,0.00022625479315069308,0.0002434838630137326,0.000428191596575378,0.000259014507534322,0.0007101131958903495,0.0003297334972602706,0.00015415928424653558,9.788933013690215e-05,0.0011691071815068343,0.0009789958664383092,0.0017913240636986017,0.010179243610274008,0.011855169343150646,0.002144293602739719,0.011225857056164376,0.00810355611575345,0.004673987332191792,0.0075817072684931765,0.0021652260657534284,0.0027521558630136554,0.003995815843150621,0.008139339963698655,0.006704413500000029,0.0024414718335616426,0.0034823120301369246,0.00115501744109594,0.01106848801232874,0.009016300976712332,0.007648170034931412,0.005334099291780886,0.003931697825342384,0.005388340668493174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04840736596232874,0.05694756071712324,0.0006421034054793883,0.0063076093787670815,0.013199812089041151,0.006858338782191747,0.01359470734726026,0.14504391136232872,0.016877183377397187,0.07578194898287667,0.04313928545753423,0.024623884563698496,0.022446580261643843,0.11688052607876717,0.05545354593904113,0.05456994023835612,0.046561326639041126,0.000592499498630189,0.0023375132239725925,0.00014672185890415856,0.0006339104013698416,0.008308617731506785,0.012098495040411033,0.01646167625547946,0.01857148508013697,7.720584246577733e-05,0.0011988351020548126,0.0,0.0
L41,0.08917185230815068,0.008462972170684934,0.025098920465342334,0.0038539026230137107,0.005407635525410973,0.006347824643835531,0.02066891203006865,0.011958525595479575,0.01455696355356161,0.0017703133337671623,0.006311243370821748,0.008464789865753396,0.0021808228093150917,0.0019472345956849685,0.0019078961997947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006828640119041091,0.009922728887260267,0.003187427892123154,0.051278564702054864,0.009658887946027386,0.03867318042534247,0.0005667754130137259,0.0018853808461642974,0.0122818891836985,0.012234498461301247,0.0017202080780137964,0.01817530418383565,0.0006656372432875645,0.00017261550965765314,0.0010027935752672274,0.0007513747150684313,0.000266366053767117,0.0031275306026711984,0.0007312415732876997,7.276216910948873e-05,5.684014684914918e-05,0.014046831647876623,0.0006223064589040234,0.01088999504116429,0.03960786023671237,0.026393680173904293,0.0019718097955479493,0.029775687994931542,0.0404650344365754,0.014175371477260256,0.011909227835753452,0.00329423198917794,0.006663248815479447,0.0031645250379451484,0.045230555114589,0.020119092597945136,0.00990320596294507,0.017907356399794492,0.0008842375043835559,0.014850064812739854,0.035019603702945115,0.025097542290411133,0.01718712024452046,0.023353492132397364,0.02056329691910956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21316255871958906,0.14804623408191778,0.0355262313322602,0.23364781421506847,0.12134272995205486,0.04709413530349329,0.09135975063184915,0.5204346903661644,0.1374416533709589,0.4496960360432876,0.5988416920925344,0.15402875093157525,0.11079712042310963,0.8686250339582875,0.37134979193178086,0.33215556505060273,0.25610234038479457,0.0163893232074657,0.024987583568630227,0.006318751831232911,0.02236194569363013,0.03030526297541089,0.03430794598623283,0.10691575648294527,0.2135029375695204,0.004262623860431391,0.0342818193205479,0.0,0.0
L42,0.08086790530582195,0.016573383973356136,0.03750778668760286,0.00502321762458907,0.008041469736780752,0.00684438560178087,0.022005763637054806,0.020537132812808123,0.023136432797671257,0.0036287514955478857,0.00585394351273977,0.011108268238356173,0.002434220867260231,0.0016967427583561901,0.0038846462284931453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004949342697945111,0.014594020881369912,0.007528454707397212,0.04102272499479444,0.019731494007739728,0.06334935588657528,0.0014156272241095196,0.0037891976909588164,0.008438472489863196,0.018923439737054813,0.0029932728976027516,0.022574513431643784,0.0008392651526711953,0.00027585433150682516,0.0008175864691849159,0.0011522486445205427,0.0004064513866439079,0.003384489239178059,0.0009963699924657704,9.053362273958587e-05,0.00021822114000001613,0.0059269497774657575,0.00041607298561643636,0.004016439287260231,0.050412718640753404,0.028148095152123225,0.002662409541780835,0.02128609768479451,0.02719211413212328,0.02229270041835622,0.012250639062328756,0.003681253430137023,0.011268363737671216,0.0031750777707534373,0.032006856302054784,0.040413065385616405,0.015739035720000006,0.017072856464178072,0.002199932656849235,0.018152069513013725,0.014264246492876654,0.034611303824999946,0.021205645693150643,0.019959439455000026,0.02909520088664384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13379279910780822,0.1500628751580822,0.016719198298767175,0.16328949065732865,0.06986324495260263,0.039804701869109615,0.08590472248561645,0.30307238518027396,0.11154940243746583,0.39664910070452064,0.4538128510232878,0.15307080753554791,0.11647350414595889,0.8514290290703425,0.356063106110137,0.29887532521230825,0.19660937806602735,0.010368815028287594,0.020866347645205487,0.002821017307602705,0.013691900358493093,0.024692229142808365,0.03430317208458904,0.09087420719321922,0.12340059545034243,0.0021404193122465157,0.022026273359588976,0.0,0.0
L43,0.06449748998363014,0.010746106173287575,0.0363797265842465,0.0038258771932191426,0.008458759790958881,0.010604658533013765,0.023759177889246558,0.03190230770732878,0.021266505274109525,0.001970745509383605,0.007634789042260249,0.009529256006506854,0.002414542311575349,0.001674651106438374,0.00604300955979451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008548003768972492,0.020054296610547962,0.011597075016986275,0.050896565214862965,0.0203664504345205,0.030469583654178112,0.001595817952808172,0.0024866891054793824,0.007189013329520566,0.020783534620684947,0.001323626321917866,0.03430629583890408,0.0008763818264382855,0.00028348804315065436,0.0017949861331232595,0.0017319870164383883,0.0004790516021918226,0.00487415677767122,0.0010629533260274869,8.913234616433618e-05,0.0001444220761642967,0.003086917725616446,0.0001821800897260084,0.0009411313286300946,0.08062108289486303,0.03544529312260273,0.002171692823013637,0.02906983151527401,0.02516344939232875,0.03332166239404112,0.015439247845685008,0.004219893182876797,0.013871693683972586,0.002447035533493208,0.04664046492410959,0.02811374913493157,0.014145347245068463,0.008192793201575274,0.0008219473179451834,0.019894608947260233,0.012279159196643854,0.037072811324999885,0.028843942333561766,0.010632560658904019,0.029715970233082162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1271516244988356,0.13707484610547943,0.022163590158698614,0.21331958570979465,0.06431611309705483,0.03609499828273961,0.07071051932547953,0.20023690858006846,0.09406742131397264,0.4550586031933562,0.5314730219806851,0.13263908317109588,0.10018454526776721,0.8468911024095206,0.4023052107196232,0.3162348097331918,0.20986660731390402,0.014686899323732872,0.025261404668424726,0.003193229558424658,0.01691710961979449,0.022353302778904145,0.033149315362191865,0.09876898889301378,0.14020968238417814,0.002890580281356131,0.02427063880479458,0.0,0.0
L44,0.03367385110068489,0.012584299915068353,0.016104548439040932,0.002676187672602903,0.003851459219178116,0.004132559831506727,0.013999622122602817,0.010095124619178247,0.011832785081301245,0.0011817416691780492,0.005346397793835556,0.005313129955479279,0.002468868328767171,0.00044638911986307205,0.0008934143609589162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002754715276027364,0.007830147904109746,0.003493601704109456,0.0465858890445207,0.012157991506849198,0.039063857247945276,0.00040928435958895724,0.001303026891780995,0.0076412194232878036,0.012163550619863184,0.001487041191780869,0.009799974995548194,0.0004573972273973881,0.0003134801178082791,0.0005818354150683325,0.0004885714520550088,0.00015670582397245836,0.0017560414890410824,0.00019451336301370414,0.00023664977876710624,9.074793287672245e-05,0.005366040963698615,0.0037112962397261307,0.00315117222534258,0.017864112119178016,0.026118517204109664,0.004086373580136982,0.03887569846027405,0.03643580677191779,0.025723637958903922,0.03648525514520554,0.008647584057534014,0.02599251488424652,0.012093447332876612,0.03721483943013689,0.014523294226027527,0.008004655719862952,0.014103678780821898,0.003198433097260206,0.028799501724657554,0.034377532865753346,0.025685925400684817,0.010431299815068462,0.011235906429452158,0.015712208258219118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26738560178219173,0.12651366380753426,0.03273866963835643,0.1798652748041097,0.1209160099027395,0.03377181400273975,0.06287668490342455,0.5859868480130137,0.10372041713999991,0.31576149563095873,0.36551815696643836,0.10732238181780825,0.08423874417534255,0.5613775311595892,0.25117757377808225,0.23149606101575357,0.21012229566986287,0.01301157076232889,0.021885499356164358,0.005652517900685094,0.018377651081506814,0.04796705187328781,0.03125429741506847,0.07213400376369847,0.14746060086986304,0.004600968334931515,0.034945146043150604,0.0,0.0
L45,0.11791636802835623,0.012510702470136952,0.03716902831191763,0.0071236521536301,0.01193310069698625,0.008613272776849413,0.030143943634315013,0.03556233915616444,0.025062523304589003,0.004629841859383583,0.01180306468438361,0.011010849877397278,0.004198859978835526,0.002958401509315052,0.006660819206095933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011540013121438398,0.020068117488082036,0.009624195526438431,0.07003323428445207,0.019602887012671225,0.03782546192465745,0.0026958389989725495,0.003157508390958859,0.009768365483835681,0.01883683804417808,0.003409175342465673,0.02719229332315074,0.0012193177635615809,0.00036355184219177274,0.001118961237082157,0.0015062254171231914,0.0005551508120547083,0.004403778015205491,0.0023024605643835903,0.00013641557075340927,0.00035669504547936325,0.0033510179159589202,0.0007182585246575557,0.0016740452722602494,0.10533758645465748,0.047546176605821895,0.004363551915205539,0.04233716210794511,0.03754688713582198,0.04938540699965761,0.022394116828561683,0.007028123802123353,0.029073749433698705,0.006372992437191788,0.04045072965657539,0.03702984065547946,0.016716607054315033,0.017588668486849257,0.0025900872595891146,0.02407730048589047,0.02039917452534248,0.03570475860904111,0.03242841005136987,0.02703585261164393,0.030500000213219212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17357259227876715,0.18067819148363007,0.03900704495239728,0.2635315336037672,0.09173179050863012,0.036157444036438155,0.06974285100821913,0.3031170996696574,0.13930435836883562,0.47035590423739737,0.6269774558387671,0.13562610591308222,0.09972643714691096,0.8944093441121919,0.4025892967394177,0.32957374526739025,0.2363754098295206,0.02095300410678078,0.029358302725273993,0.005859650440273981,0.02255031254527402,0.031105604011849298,0.04228363835589042,0.1014902436018494,0.16913147488602745,0.004421806363828887,0.02894447492568485,0.0,0.0
L47,0.0992521276867808,0.015321057897328804,0.03454555097342461,0.004429811424863077,0.007195119865479461,0.0068163025243151544,0.022416577782534343,0.01858357195808221,0.021212598291986323,0.0030391531362327986,0.005656228713698743,0.011248856691369883,0.002419033564931465,0.0017399836442466275,0.0034030757539727104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005510591347191761,0.0137167510103425,0.006468004345684878,0.046790255678835574,0.017054687228424646,0.051481581056609584,0.0013173313800000168,0.0036386087650685447,0.007357611671815101,0.014876351149109516,0.0018929764165068197,0.021406748556164305,0.0007774475420548099,0.0002583637594520807,0.0009645493696026922,0.0009996695589041872,0.00036963344280823015,0.0046734252867123745,0.0005632346480137857,0.00010899005958889957,0.00011810735671220207,0.011265334938904149,0.000989443306849272,0.006566357165137033,0.05092308059619853,0.029296492064383662,0.0025846775882876457,0.025361662867602747,0.031899350086438384,0.019817428027602713,0.011637807901027305,0.003726399225205511,0.012008143507397233,0.004128718858356206,0.02251567980246581,0.036952051734246545,0.015043702417191867,0.01774930297273971,0.0017073598625342323,0.018141054976232963,0.01528185220315067,0.03273679828376712,0.02065671672739731,0.024982636887739655,0.02626196969568493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15293212058609598,0.14811066998527397,0.0208317184253425,0.15572902719041104,0.08664919028065064,0.04135959612636999,0.08974546476678083,0.3831941872925342,0.12426352982054797,0.39534942776486304,0.47297630697904103,0.15658868052020541,0.11936737341437667,0.8638924953189043,0.3553722770756507,0.3031741837624316,0.20345867517749996,0.011694359158047932,0.020366919942534235,0.0036245518430135584,0.013458549010890313,0.027513786747534345,0.03454149996616442,0.09272092130301371,0.13293882602691784,0.0023720575915273656,0.020656825268835687,0.0,0.0
L48,0.01883866284184923,0.004128007498356176,0.02719436531445213,0.002833973625616554,0.004679361738082054,0.0035804442634930407,0.014699138669383532,0.011785002464383548,0.017235758577945143,0.0009581547022603082,0.007356124915890402,0.006584458848493102,0.0018883133153424201,0.0005842192758903492,0.0020020753023287903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021353618130822093,0.005447099243630235,0.010477168956986301,0.028971083120136985,0.014862085874178102,0.05672752900849307,0.00024126329999996644,0.0015085100309588373,0.008282038608698705,0.015117008008356308,0.000994732073835536,0.002355411260547924,0.0005080859878766747,0.00025283789260274053,0.00038207133041087417,0.0008290517280822529,0.00018731782726018608,0.0010337019330822525,0.00015644659315054986,0.00012651715746573588,0.00012173848417809385,0.0009340952878767253,0.00021102462945201127,0.0025529347423973005,0.012891547026164369,0.010741130253904269,0.0010466372640409866,0.009447280884246513,0.011662734968630184,0.016324278889109523,0.009650029521575254,0.0021894901446574133,0.007439350670958853,0.001561022973904047,0.06436201605821909,0.03117496903150681,0.009821040636986324,0.024218577086917627,0.001654981656575355,0.011131360890616417,0.02138742077671233,0.034281989468219205,0.011670142500000114,0.006489750025890348,0.023613882253150677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17747105282938352,0.14584045643876697,0.020269254614589213,0.2032868382739726,0.0985807558163014,0.04510123731575344,0.08764319666547939,0.36430116092979464,0.1240962560262329,0.39425700484130133,0.4722947982653426,0.14668955741917816,0.11475685583198625,0.7859221943843834,0.32711715455342455,0.3144593003393835,0.23014406784780822,0.010554893242191743,0.021842976872876688,0.003442654740822085,0.017805955580958915,0.026613636033904077,0.028212105981575364,0.08937363806753428,0.1770687517432191,0.004319927538082158,0.050010005515068456,0.0,0.0
L51,0.12980439988664383,0.023382309236917642,0.04969262928554803,0.005691221504178041,0.010758152777876884,0.006656684631369985,0.034581755573013795,0.03476117672260261,0.0310364163355479,0.0052714270966438105,0.011023174559178017,0.014737133018835693,0.005245773291780806,0.0028901415786986044,0.007318977273493193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009296878617534301,0.018506044632534243,0.011627422781301392,0.05748392134664382,0.019932187277671272,0.06535388509438357,0.0034556194265754183,0.005197983729657582,0.013385794588561522,0.0169272729517808,0.004340069684794607,0.01863088688363001,0.00098322249534242,0.00037909169465758505,0.0007192971780821108,0.0013912790034246835,0.0004843446715068589,0.0032237426714384495,0.0008475573115069134,0.00022391254089033918,0.00067313046801378,0.004104188384999966,0.001127699874657384,0.0032629995012328243,0.09539428569226024,0.04631938629287659,0.005278856942876718,0.03971295451356164,0.047020641895068535,0.03904422576472599,0.02194018218780816,0.007606619543013701,0.03840319721835618,0.010625591118493212,0.04990363876993153,0.06164463771780798,0.020209477592054832,0.030051203248767124,0.00748602955828769,0.025326878668972586,0.023772779233972533,0.04098269590787677,0.02896619498424648,0.029955084252123475,0.03825173128910955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20320071055520553,0.20518861403178082,0.03324573466972614,0.22031200564931494,0.10830136145260283,0.03766833219719181,0.07598749266308222,0.48193967843568497,0.1863607533456164,0.41874040187157535,0.55288049978363,0.14732602987602728,0.11386118068417801,0.9030172329242465,0.3577436678443151,0.30831838560821906,0.2193547164583561,0.016418391844931594,0.02564215841136976,0.005591962538835626,0.019652753962602847,0.03771723720452056,0.04249908834780826,0.09537651867205478,0.1483799860407534,0.003730695399862907,0.025021296903904134,0.0,0.0
L52,0.10939852179226017,0.01958976197013687,0.04423412489383554,0.005415724070136935,0.008742484883424778,0.0072091911297945815,0.027666930809178158,0.023871054589725948,0.027802615007465597,0.004036959069041104,0.010224852226027347,0.01417591825232888,0.004443576531575302,0.0020071060179452397,0.0053375572502055045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008051409517397246,0.016014579944383486,0.01041274337013708,0.049073603307945225,0.016016799080548014,0.07536726606184942,0.001825733190411033,0.0025327526525341397,0.01610107620041098,0.01889162620952062,0.006087885094520684,0.023551660453972563,0.0008485481665068712,0.00036976278493152103,0.000802641471061627,0.001089813930821848,0.00040715066568492163,0.003323839849726051,0.0008499961602739025,0.000180058413903994,0.0005607795355478757,0.0065282037988356415,0.0014243077191780252,0.009252528446917768,0.06067259538123275,0.0319862290208218,0.003491748963287561,0.03740740919095879,0.04145195395171225,0.0295599617681508,0.019321581575753467,0.0067680200547945825,0.022073647355137158,0.005975206958219228,0.0761275815511642,0.05263831646506843,0.01844583152958891,0.03494773907753421,0.006417145150273989,0.024224408679451862,0.03833510769061648,0.04184090229883571,0.02536098012123303,0.028378483719657305,0.03891926069999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26600812775342464,0.2005710419149315,0.04430620539863024,0.280490091669863,0.1435421328573287,0.04306781756876714,0.08188288155493152,0.6393443574546576,0.21054189390041098,0.4320585848089727,0.5852585413010959,0.1580593476813698,0.11865277463527399,0.9747504859428083,0.3567458304125345,0.31307366269746584,0.26393385452239726,0.018741814221575427,0.027529275624246473,0.007920628554452214,0.025496429509315122,0.0390986682565068,0.04410989079760269,0.10428725424020546,0.19964985843616428,0.005491926303595937,0.03989316363493143,0.0,0.0
L53,0.05703715143041101,0.0065500954512329205,0.02463595338410957,0.003863512684520552,0.005975616961232786,0.006125128697260365,0.017926570908493155,0.018220723421917804,0.013791413254520485,0.0013648201276027978,0.007261350837534106,0.008719496923561623,0.002664446545068505,0.0013835011041780573,0.0016400235885616148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006148837483356165,0.009650956248082146,0.008085008895410866,0.03767235995280822,0.012920150302602778,0.04011320572191777,0.0007725517520548647,0.0022512529565753155,0.006954855500547976,0.019044972610890346,0.0014347927358219713,0.015567112908493153,0.0006753134660958768,0.00031663834150693764,0.0011450667424314804,0.001020399285616358,0.000272317742054809,0.0025716561887671003,0.0004875399205479136,0.00019061703924669327,9.659494643840249e-05,0.007645118061369896,0.0005694711082191411,0.0021311787651368736,0.031339563253356184,0.020724657341506823,0.001246053809383489,0.017516342289657635,0.03037698507616443,0.017075313607602748,0.010842830345136988,0.0024817236382192465,0.007432162681849286,0.0024488402823289014,0.05203636235691787,0.02236562458561641,0.009342148404657458,0.019644210683424725,0.0009755086841096272,0.012896128148835628,0.01672189750664386,0.026685969085068477,0.01645801267191772,0.01740562616301368,0.020995575263013756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12944914198869867,0.13691966234794523,0.0174648493261644,0.21296994047671225,0.07275046748897264,0.039991706935684865,0.07705865250184923,0.27842760359116436,0.11424289863883552,0.39771713684917803,0.5049457271268494,0.1343793101566438,0.09982102214712328,0.7510090273017125,0.3346371583452739,0.29551004295534244,0.20983090981232877,0.010695892953082214,0.023526955650205447,0.002875716450205458,0.01869110319575341,0.022567912611780924,0.029254137302054888,0.09368104183458917,0.1667622709674657,0.00278713363777392,0.03506511026506859,0.0,0.0
